experiment,run,restoreTime [s],numberOfLazyPages,lazyPagesTxTime [s],lazyPagesTxEndTime [s]
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,11,"['real 0.28', 'user 0.03', 'sys 0.05']",992.0,0.26321400000000006,0.507792
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
4,12,"['real 0.28', 'user 0.04', 'sys 0.05']",1060.0,0.276197,0.522916
