experiment,run,repetition,restoreTime [s],numberOfLazyPages,lazyPagesTxTime [s],lazyPagesTxEndTime [s]
2,33,6,"['real 0.28', 'user 0.03', 'sys 0.06']",,,
2,33,7,"['real 0.31', 'user 0.03', 'sys 0.06']",,,
2,33,8,"['real 0.30', 'user 0.03', 'sys 0.06']",,,
2,33,9,"['real 0.33', 'user 0.04', 'sys 0.04']",,,
2,33,10,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,34,1,"['real 0.29', 'user 0.04', 'sys 0.05']",,,
2,34,2,"['real 0.29', 'user 0.03', 'sys 0.06']",,,
2,34,3,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,34,4,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,34,5,"['real 0.30', 'user 0.05', 'sys 0.04']",,,
2,34,6,"['real 0.32', 'user 0.05', 'sys 0.04']",,,
2,34,7,"['real 0.32', 'user 0.03', 'sys 0.05']",,,
2,34,8,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,34,9,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,34,10,"['real 0.32', 'user 0.03', 'sys 0.05']",,,
2,35,1,"['real 0.26', 'user 0.03', 'sys 0.05']",5280.0,0.27041899999999996,0.481556
2,35,2,"['real 0.24', 'user 0.01', 'sys 0.07']",5631.0,0.279783,0.497256
2,35,3,"['real 0.29', 'user 0.04', 'sys 0.04']",13003.0,0.556544,0.800192
2,35,4,"['real 0.26', 'user 0.04', 'sys 0.04']",13004.0,0.546206,0.770985
2,35,5,"['real 0.23', 'user 0.04', 'sys 0.05']",5263.0,0.272938,0.474075
2,35,6,"['real 0.28', 'user 0.05', 'sys 0.04']",5279.0,0.265652,0.497885
2,35,7,"['real 0.26', 'user 0.03', 'sys 0.05']",5679.0,0.289216,0.507319
2,35,8,"['real 0.26', 'user 0.03', 'sys 0.05']",5263.0,0.27692000000000005,0.513275
2,35,9,"['real 0.24', 'user 0.03', 'sys 0.05']",5295.0,0.274959,0.480126
2,35,10,"['real 0.25', 'user 0.02', 'sys 0.07']",5280.0,0.264289,0.487256
2,36,1,"['real 0.32', 'user 0.04', 'sys 0.04']",11.0,0.02155499999999999,0.319368
2,36,2,"['real 0.32', 'user 0.04', 'sys 0.05']",11.0,0.02184999999999998,0.308774
2,36,3,"['real 0.31', 'user 0.03', 'sys 0.05']",11.0,0.02495900000000001,0.293663
2,36,4,"['real 0.32', 'user 0.05', 'sys 0.04']",11.0,0.01754699999999998,0.312214
2,36,5,"['real 0.30', 'user 0.03', 'sys 0.05']",11.0,0.01915899999999998,0.288721
2,36,6,"['real 0.31', 'user 0.03', 'sys 0.06']",11.0,0.02002499999999996,0.299683
2,36,7,"['real 0.29', 'user 0.03', 'sys 0.05']",11.0,0.01916000000000001,0.273318
2,36,8,"['real 0.31', 'user 0.06', 'sys 0.03']",11.0,0.021816000000000002,0.295327
2,36,9,"['real 0.33', 'user 0.03', 'sys 0.05']",11.0,0.019889999999999963,0.308123
2,36,10,"['real 0.31', 'user 0.04', 'sys 0.04']",11.0,0.018625000000000003,0.279009
2,37,1,"['real 0.32', 'user 0.04', 'sys 0.05']",,,
2,37,2,"['real 0.29', 'user 0.02', 'sys 0.06']",,,
2,37,3,"['real 0.28', 'user 0.04', 'sys 0.04']",,,
2,37,4,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,37,5,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,37,6,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,37,7,"['real 0.31', 'user 0.08', 'sys 0.01']",,,
2,37,8,"['real 0.30', 'user 0.05', 'sys 0.03']",,,
2,37,9,"['real 0.29', 'user 0.05', 'sys 0.03']",,,
2,37,10,"['real 0.31', 'user 0.03', 'sys 0.05']",,,
2,38,1,"['real 0.29', 'user 0.02', 'sys 0.05']",,,
2,38,2,"['real 0.32', 'user 0.03', 'sys 0.05']",,,
2,38,3,"['real 0.31', 'user 0.04', 'sys 0.05']",,,
2,38,4,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,38,5,"['real 0.30', 'user 0.04', 'sys 0.05']",,,
2,38,6,"['real 0.31', 'user 0.05', 'sys 0.03']",,,
2,38,7,"['real 0.30', 'user 0.05', 'sys 0.03']",,,
2,38,8,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,38,9,"['real 0.29', 'user 0.05', 'sys 0.04']",,,
2,38,10,"['real 0.30', 'user 0.04', 'sys 0.05']",,,
2,39,1,"['real 0.28', 'user 0.02', 'sys 0.05']",5696.0,0.282516,0.509707
2,39,2,"['real 0.24', 'user 0.04', 'sys 0.05']",5888.0,0.287084,0.488664
2,39,3,"['real 0.24', 'user 0.04', 'sys 0.05']",8032.0,0.388316,0.596162
2,39,4,"['real 0.24', 'user 0.04', 'sys 0.05']",5263.0,0.265049,0.461408
2,39,5,"['real 0.23', 'user 0.04', 'sys 0.04']",6272.0,0.31269899999999995,0.503007
2,39,6,"['real 0.27', 'user 0.04', 'sys 0.04']",5647.0,0.2815249999999999,0.506805
2,39,7,"['real 0.23', 'user 0.03', 'sys 0.05']",5647.0,0.29019700000000004,0.492026
2,39,8,"['real 0.25', 'user 0.05', 'sys 0.04']",5263.0,0.266313,0.483036
2,39,9,"['real 0.27', 'user 0.04', 'sys 0.05']",5280.0,0.2977890000000001,0.537271
2,39,10,"['real 0.25', 'user 0.05', 'sys 0.03']",5279.0,0.275179,0.487651
2,40,1,"['real 0.30', 'user 0.05', 'sys 0.04']",70.0,0.02693200000000001,0.303755
2,40,2,"['real 0.31', 'user 0.05', 'sys 0.04']",72.0,0.030538999999999983,0.300073
2,40,3,"['real 0.32', 'user 0.03', 'sys 0.06']",67.0,0.02975,0.303749
2,40,4,"['real 0.29', 'user 0.05', 'sys 0.03']",68.0,0.026233000000000006,0.293283
2,40,5,"['real 0.31', 'user 0.04', 'sys 0.05']",67.0,0.029874999999999985,0.304774
2,40,6,"['real 0.33', 'user 0.04', 'sys 0.04']",69.0,0.031171000000000004,0.321265
2,40,7,"['real 0.29', 'user 0.03', 'sys 0.05']",71.0,0.026283999999999974,0.279782
2,40,8,"['real 0.30', 'user 0.04', 'sys 0.05']",70.0,0.03310200000000002,0.303696
2,40,9,"['real 0.30', 'user 0.03', 'sys 0.05']",68.0,0.02430300000000002,0.290561
2,40,10,"['real 0.30', 'user 0.03', 'sys 0.05']",73.0,0.02947700000000003,0.300113
2,41,1,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,41,2,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,41,3,"['real 0.28', 'user 0.04', 'sys 0.05']",,,
2,41,4,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,41,5,"['real 0.29', 'user 0.05', 'sys 0.03']",,,
2,41,6,"['real 0.31', 'user 0.04', 'sys 0.05']",,,
2,41,7,"['real 0.30', 'user 0.02', 'sys 0.06']",,,
2,41,8,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,41,9,"['real 0.28', 'user 0.03', 'sys 0.06']",,,
2,41,10,"['real 0.31', 'user 0.03', 'sys 0.06']",,,
2,42,1,"['real 0.33', 'user 0.04', 'sys 0.05']",,,
2,42,2,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,42,3,"['real 0.31', 'user 0.02', 'sys 0.07']",,,
2,42,4,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,42,5,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,42,6,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,42,7,"['real 0.31', 'user 0.04', 'sys 0.05']",,,
2,42,8,"['real 0.35', 'user 0.06', 'sys 0.02']",,,
2,42,9,"['real 0.30', 'user 0.02', 'sys 0.06']",,,
2,42,10,"['real 0.32', 'user 0.04', 'sys 0.05']",,,
2,43,1,"['real 0.25', 'user 0.04', 'sys 0.04']",13004.0,0.5530120000000001,0.763055
2,43,2,"['real 0.27', 'user 0.06', 'sys 0.03']",13004.0,0.555687,0.796541
2,43,3,"['real 0.25', 'user 0.04', 'sys 0.04']",13004.0,0.541826,0.757297
2,43,4,"['real 0.26', 'user 0.05', 'sys 0.04']",13005.0,0.560488,0.791453
2,43,5,"['real 0.27', 'user 0.02', 'sys 0.07']",13004.0,0.558241,0.771774
2,43,6,"['real 0.24', 'user 0.04', 'sys 0.04']",13005.0,0.551025,0.763771
2,43,7,"['real 0.25', 'user 0.02', 'sys 0.07']",5647.0,0.28777800000000003,0.509538
2,43,8,"['real 0.26', 'user 0.04', 'sys 0.04']",13005.0,0.5539069999999999,0.780395
2,43,9,"['real 0.24', 'user 0.04', 'sys 0.04']",6319.0,0.31019099999999994,0.51799
2,43,10,"['real 0.25', 'user 0.02', 'sys 0.06']",13005.0,0.5571950000000001,0.757866
2,44,1,"['real 0.29', 'user 0.03', 'sys 0.05']",70.0,0.02515400000000001,0.280474
2,44,2,"['real 0.35', 'user 0.02', 'sys 0.07']",69.0,0.03809299999999999,0.356631
2,44,3,"['real 0.30', 'user 0.02', 'sys 0.07']",68.0,0.034273,0.302402
2,44,4,"['real 0.31', 'user 0.06', 'sys 0.03']",66.0,0.03587000000000001,0.316433
2,44,5,"['real 0.35', 'user 0.04', 'sys 0.05']",68.0,0.028173999999999977,0.329707
2,44,6,"['real 0.30', 'user 0.03', 'sys 0.05']",69.0,0.029637000000000024,0.302066
2,44,7,"['real 0.30', 'user 0.05', 'sys 0.04']",70.0,0.03010999999999997,0.299811
2,44,8,"['real 0.34', 'user 0.02', 'sys 0.06']",0.0,0.017187000000000008,0.330183
2,44,9,"['real 0.31', 'user 0.02', 'sys 0.06']",69.0,0.023423000000000027,0.301761
2,44,10,"['real 0.32', 'user 0.05', 'sys 0.03']",66.0,0.025521000000000016,0.300178
2,45,1,"['real 0.29', 'user 0.04', 'sys 0.05']",,,
2,45,2,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,45,3,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,45,4,"['real 0.33', 'user 0.03', 'sys 0.05']",,,
2,45,5,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,45,6,"['real 0.28', 'user 0.04', 'sys 0.05']",,,
2,45,7,"['real 0.31', 'user 0.05', 'sys 0.03']",,,
2,45,8,"['real 0.31', 'user 0.02', 'sys 0.06']",,,
2,45,9,"['real 0.30', 'user 0.04', 'sys 0.05']",,,
2,45,10,"['real 0.28', 'user 0.04', 'sys 0.05']",,,
2,46,1,"['real 0.31', 'user 0.03', 'sys 0.05']",,,
2,46,2,"['real 0.33', 'user 0.02', 'sys 0.07']",,,
2,46,3,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,46,4,"['real 0.31', 'user 0.03', 'sys 0.05']",,,
2,46,5,"['real 0.30', 'user 0.05', 'sys 0.03']",,,
2,46,6,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,46,7,"['real 0.33', 'user 0.05', 'sys 0.03']",,,
2,46,8,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,46,9,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,46,10,"['real 0.31', 'user 0.03', 'sys 0.05']",,,
2,47,1,"['real 0.25', 'user 0.03', 'sys 0.05']",13004.0,0.569303,0.792837
2,47,2,"['real 0.26', 'user 0.02', 'sys 0.06']",13004.0,0.567763,0.800162
2,47,3,"['real 0.29', 'user 0.02', 'sys 0.07']",13004.0,0.590971,0.797006
2,47,4,"['real 0.25', 'user 0.03', 'sys 0.06']",13005.0,0.555288,0.767588
2,47,5,"['real 0.26', 'user 0.04', 'sys 0.05']",13004.0,0.559298,0.77857
2,47,6,"['real 0.25', 'user 0.02', 'sys 0.06']",13005.0,0.559082,0.772909
2,47,7,"['real 0.25', 'user 0.03', 'sys 0.05']",13005.0,0.55316,0.768327
2,47,8,"['real 0.24', 'user 0.02', 'sys 0.06']",13004.0,0.549671,0.758118
2,47,9,"['real 0.24', 'user 0.03', 'sys 0.05']",13005.0,0.561515,0.781332
2,47,10,"['real 0.27', 'user 0.04', 'sys 0.05']",13003.0,0.5537540000000001,0.780652
2,48,1,"['real 0.32', 'user 0.04', 'sys 0.05']",65.0,0.028083000000000025,0.307497
2,48,2,"['real 0.31', 'user 0.03', 'sys 0.05']",65.0,0.02489600000000003,0.303319
2,48,3,"['real 0.33', 'user 0.04', 'sys 0.04']",66.0,0.026166999999999996,0.304075
2,48,4,"['real 0.32', 'user 0.03', 'sys 0.04']",69.0,0.02296100000000001,0.297064
2,48,5,"['real 0.32', 'user 0.04', 'sys 0.04']",69.0,0.026156000000000013,0.307931
2,48,6,"['real 0.34', 'user 0.02', 'sys 0.06']",68.0,0.028474,0.327739
2,48,7,"['real 0.31', 'user 0.02', 'sys 0.06']",67.0,0.035409000000000024,0.302831
2,48,8,"['real 0.32', 'user 0.04', 'sys 0.04']",69.0,0.026839999999999975,0.29857
2,48,9,"['real 0.30', 'user 0.04', 'sys 0.04']",70.0,0.02442500000000003,0.297211
2,48,10,"['real 0.30', 'user 0.03', 'sys 0.05']",67.0,0.03324299999999997,0.30204
2,49,1,"['real 0.37', 'user 0.03', 'sys 0.06']",,,
2,49,2,"['real 0.39', 'user 0.05', 'sys 0.03']",,,
2,49,3,"['real 0.35', 'user 0.04', 'sys 0.05']",,,
2,49,4,"['real 0.37', 'user 0.06', 'sys 0.03']",,,
2,49,5,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,49,6,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,49,7,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,49,8,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,49,9,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,49,10,"['real 0.35', 'user 0.05', 'sys 0.04']",,,
2,50,1,"['real 0.37', 'user 0.05', 'sys 0.04']",,,
2,50,2,"['real 0.37', 'user 0.02', 'sys 0.06']",,,
2,50,3,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,50,4,"['real 0.38', 'user 0.06', 'sys 0.02']",,,
2,50,5,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,50,6,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,50,7,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,50,8,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,50,9,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,50,10,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,51,1,"['real 0.25', 'user 0.04', 'sys 0.05']",5680.0,0.292567,0.511652
2,51,2,"['real 0.25', 'user 0.05', 'sys 0.04']",5296.0,0.25996400000000003,0.484364
2,51,3,"['real 0.26', 'user 0.04', 'sys 0.04']",25803.0,1.0528050000000002,1.284744
2,51,4,"['real 0.24', 'user 0.03', 'sys 0.05']",25805.0,1.04626,1.253984
2,51,5,"['real 0.25', 'user 0.03', 'sys 0.05']",25804.0,1.0430290000000002,1.266234
2,51,6,"['real 0.24', 'user 0.03', 'sys 0.06']",25804.0,1.054067,1.267141
2,51,7,"['real 0.26', 'user 0.04', 'sys 0.04']",25805.0,1.056098,1.275446
2,51,8,"['real 0.26', 'user 0.03', 'sys 0.05']",25804.0,1.050626,1.280888
2,51,9,"['real 0.24', 'user 0.03', 'sys 0.05']",5280.0,0.260942,0.460542
2,51,10,"['real 0.25', 'user 0.02', 'sys 0.06']",25804.0,1.0522930000000001,1.269522
2,52,1,"['real 0.36', 'user 0.04', 'sys 0.05']",11.0,0.018637999999999988,0.34489
2,52,2,"['real 0.37', 'user 0.03', 'sys 0.05']",11.0,0.021467000000000014,0.364829
2,52,3,"['real 0.39', 'user 0.03', 'sys 0.05']",11.0,0.021646999999999972,0.371291
2,52,4,"['real 0.37', 'user 0.04', 'sys 0.04']",11.0,0.01838200000000001,0.354119
2,52,5,"['real 0.38', 'user 0.04', 'sys 0.05']",11.0,0.021017000000000008,0.37201
2,52,6,"['real 0.36', 'user 0.05', 'sys 0.03']",11.0,0.020835000000000048,0.350986
2,52,7,"['real 0.37', 'user 0.04', 'sys 0.05']",11.0,0.019421999999999995,0.354831
2,52,8,"['real 0.37', 'user 0.04', 'sys 0.05']",11.0,0.022382000000000013,0.367936
2,52,9,"['real 0.37', 'user 0.04', 'sys 0.04']",11.0,0.01854100000000003,0.35564
2,52,10,"['real 0.35', 'user 0.03', 'sys 0.04']",11.0,0.024807000000000023,0.340281
2,53,1,"['real 0.34', 'user 0.01', 'sys 0.07']",,,
2,53,2,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,53,3,"['real 0.37', 'user 0.05', 'sys 0.04']",,,
2,53,4,"['real 0.36', 'user 0.04', 'sys 0.05']",,,
2,53,5,"['real 0.34', 'user 0.04', 'sys 0.05']",,,
2,53,6,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,53,7,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,53,8,"['real 0.35', 'user 0.05', 'sys 0.04']",,,
2,53,9,"['real 0.37', 'user 0.06', 'sys 0.03']",,,
2,53,10,"['real 0.37', 'user 0.04', 'sys 0.05']",,,
2,54,1,"['real 0.36', 'user 0.06', 'sys 0.03']",,,
2,54,2,"['real 0.38', 'user 0.03', 'sys 0.05']",,,
2,54,3,"['real 0.35', 'user 0.05', 'sys 0.03']",,,
2,54,4,"['real 0.35', 'user 0.03', 'sys 0.06']",,,
2,54,5,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,54,6,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,54,7,"['real 0.39', 'user 0.05', 'sys 0.04']",,,
2,54,8,"['real 0.37', 'user 0.04', 'sys 0.04']",,,
2,54,9,"['real 0.39', 'user 0.03', 'sys 0.05']",,,
2,54,10,"['real 0.37', 'user 0.04', 'sys 0.04']",,,
2,55,1,"['real 0.25', 'user 0.06', 'sys 0.02']",25805.0,1.050694,1.270982
2,55,2,"['real 0.24', 'user 0.04', 'sys 0.04']",5153.0,0.26590400000000003,0.473293
2,55,3,"['real 0.24', 'user 0.04', 'sys 0.04']",5265.0,0.27723,0.495265
2,55,4,"['real 0.24', 'user 0.03', 'sys 0.05']",5296.0,0.26149,0.471594
2,55,5,"['real 0.25', 'user 0.03', 'sys 0.05']",5263.0,0.267768,0.479658
2,55,6,"['real 0.25', 'user 0.04', 'sys 0.04']",5552.0,0.28230999999999995,0.509048
2,55,7,"['real 0.25', 'user 0.05', 'sys 0.03']",5695.0,0.30103199999999997,0.529478
2,55,8,"['real 0.24', 'user 0.02', 'sys 0.06']",5680.0,0.284806,0.501822
2,55,9,"['real 0.25', 'user 0.03', 'sys 0.05']",5151.0,0.269152,0.49395
2,55,10,"['real 0.24', 'user 0.05', 'sys 0.03']",5312.0,0.27107400000000004,0.475374
2,56,1,"['real 0.37', 'user 0.05', 'sys 0.04']",70.0,0.02700199999999997,0.363316
2,56,2,"['real 0.35', 'user 0.02', 'sys 0.07']",67.0,0.03833399999999998,0.35267
2,56,3,"['real 0.35', 'user 0.03', 'sys 0.05']",69.0,0.02877799999999997,0.350386
2,56,4,"['real 0.36', 'user 0.04', 'sys 0.05']",68.0,0.03168599999999999,0.356147
2,56,5,"['real 0.37', 'user 0.04', 'sys 0.04']",70.0,0.02921199999999996,0.368243
2,56,6,"['real 0.37', 'user 0.04', 'sys 0.05']",68.0,0.02809700000000004,0.370167
2,56,7,"['real 0.39', 'user 0.02', 'sys 0.06']",68.0,0.04197200000000001,0.375582
2,56,8,"['real 0.35', 'user 0.03', 'sys 0.06']",69.0,0.026969999999999994,0.351091
2,56,9,"['real 0.35', 'user 0.05', 'sys 0.04']",70.0,0.03148400000000001,0.356273
2,56,10,"['real 0.36', 'user 0.03', 'sys 0.05']",71.0,0.02897500000000003,0.347745
2,57,1,"['real 0.35', 'user 0.04', 'sys 0.05']",,,
2,57,2,"['real 0.34', 'user 0.03', 'sys 0.06']",,,
2,57,3,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,57,4,"['real 0.37', 'user 0.06', 'sys 0.03']",,,
2,57,5,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,57,6,"['real 0.36', 'user 0.04', 'sys 0.05']",,,
2,57,7,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,57,8,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,57,9,"['real 0.36', 'user 0.01', 'sys 0.07']",,,
2,57,10,"['real 0.39', 'user 0.05', 'sys 0.04']",,,
2,58,1,"['real 0.35', 'user 0.02', 'sys 0.07']",,,
2,58,2,"['real 0.35', 'user 0.04', 'sys 0.03']",,,
2,58,3,"['real 0.36', 'user 0.02', 'sys 0.06']",,,
2,58,4,"['real 0.37', 'user 0.04', 'sys 0.04']",,,
2,58,5,"['real 0.34', 'user 0.04', 'sys 0.05']",,,
2,58,6,"['real 0.36', 'user 0.03', 'sys 0.06']",,,
2,58,7,"['real 0.38', 'user 0.02', 'sys 0.06']",,,
2,58,8,"['real 0.34', 'user 0.02', 'sys 0.05']",,,
2,58,9,"['real 0.38', 'user 0.04', 'sys 0.04']",,,
2,58,10,"['real 0.35', 'user 0.02', 'sys 0.06']",,,
2,59,1,"['real 0.26', 'user 0.03', 'sys 0.05']",25804.0,1.048278,1.263407
2,59,2,"['real 0.23', 'user 0.01', 'sys 0.07']",25804.0,1.051328,1.247757
2,59,3,"['real 0.24', 'user 0.04', 'sys 0.04']",5535.0,0.27289700000000006,0.480737
2,59,4,"['real 0.25', 'user 0.02', 'sys 0.05']",25804.0,1.056075,1.25461
2,59,5,"['real 0.27', 'user 0.04', 'sys 0.04']",25804.0,1.041483,1.284664
2,59,6,"['real 0.25', 'user 0.04', 'sys 0.04']",25803.0,1.0420850000000002,1.24923
2,59,7,"['real 0.25', 'user 0.03', 'sys 0.05']",25805.0,1.04866,1.260125
2,59,8,"['real 0.26', 'user 0.03', 'sys 0.05']",25804.0,1.0475219999999998,1.267537
2,59,9,"['real 0.26', 'user 0.05', 'sys 0.04']",25804.0,1.0381960000000001,1.269462
2,59,10,"['real 0.25', 'user 0.05', 'sys 0.03']",25805.0,1.0600530000000001,1.268261
2,60,1,"['real 0.37', 'user 0.06', 'sys 0.03']",68.0,0.031242999999999965,0.370897
2,60,2,"['real 0.39', 'user 0.03', 'sys 0.05']",70.0,0.02957599999999999,0.379095
2,60,3,"['real 0.35', 'user 0.04', 'sys 0.03']",69.0,0.03478399999999998,0.341688
2,60,4,"['real 0.37', 'user 0.04', 'sys 0.04']",68.0,0.02998200000000001,0.359674
2,60,5,"['real 0.37', 'user 0.04', 'sys 0.05']",67.0,0.027368999999999977,0.368795
2,60,6,"['real 0.36', 'user 0.03', 'sys 0.06']",68.0,0.03131700000000004,0.357094
2,60,7,"['real 0.35', 'user 0.03', 'sys 0.05']",64.0,0.02859400000000001,0.344378
2,60,8,"['real 0.36', 'user 0.04', 'sys 0.05']",69.0,0.027996999999999994,0.366491
2,60,9,"['real 0.36', 'user 0.04', 'sys 0.04']",64.0,0.026202999999999976,0.36061
2,60,10,"['real 0.36', 'user 0.03', 'sys 0.05']",65.0,0.027961999999999987,0.359154
2,61,1,"['real 0.35', 'user 0.06', 'sys 0.03']",,,
2,61,2,"['real 0.36', 'user 0.03', 'sys 0.06']",,,
2,61,3,"['real 0.36', 'user 0.06', 'sys 0.03']",,,
2,61,4,"['real 0.37', 'user 0.03', 'sys 0.05']",,,
2,61,5,"['real 0.37', 'user 0.03', 'sys 0.06']",,,
2,61,6,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,61,7,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,61,8,"['real 0.36', 'user 0.02', 'sys 0.06']",,,
2,61,9,"['real 0.36', 'user 0.03', 'sys 0.04']",,,
2,61,10,"['real 0.38', 'user 0.07', 'sys 0.02']",,,
2,62,1,"['real 0.37', 'user 0.03', 'sys 0.05']",,,
2,62,2,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,62,3,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,62,4,"['real 0.38', 'user 0.03', 'sys 0.06']",,,
2,62,5,"['real 0.38', 'user 0.06', 'sys 0.02']",,,
2,62,6,"['real 0.35', 'user 0.05', 'sys 0.04']",,,
2,62,7,"['real 0.36', 'user 0.02', 'sys 0.06']",,,
2,62,8,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,62,9,"['real 0.36', 'user 0.03', 'sys 0.06']",,,
2,62,10,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,63,1,"['real 0.24', 'user 0.04', 'sys 0.04']",25805.0,1.065057,1.272357
2,63,2,"['real 0.25', 'user 0.03', 'sys 0.06']",25805.0,1.071767,1.28426
2,63,3,"['real 0.23', 'user 0.04', 'sys 0.04']",25805.0,1.053932,1.243908
2,63,4,"['real 0.26', 'user 0.03', 'sys 0.05']",25804.0,1.061768,1.289779
2,63,5,"['real 0.25', 'user 0.03', 'sys 0.05']",25804.0,1.056767,1.278901
2,63,6,"['real 0.25', 'user 0.04', 'sys 0.05']",25805.0,1.047153,1.256793
2,63,7,"['real 0.26', 'user 0.03', 'sys 0.05']",25804.0,1.0337070000000002,1.27218
2,63,8,"['real 0.24', 'user 0.03', 'sys 0.05']",25804.0,1.041789,1.249266
2,63,9,"['real 0.25', 'user 0.03', 'sys 0.05']",25804.0,1.047461,1.265623
2,63,10,"['real 0.27', 'user 0.04', 'sys 0.04']",25805.0,1.046769,1.281353
2,64,1,"['real 0.38', 'user 0.05', 'sys 0.04']",68.0,0.02370899999999998,0.348669
2,64,2,"['real 0.37', 'user 0.02', 'sys 0.06']",69.0,0.034872000000000014,0.379404
2,64,3,"['real 0.38', 'user 0.03', 'sys 0.05']",68.0,0.025022999999999962,0.37414
2,64,4,"['real 0.36', 'user 0.04', 'sys 0.04']",68.0,0.034572999999999965,0.34945
2,64,5,"['real 0.34', 'user 0.04', 'sys 0.04']",66.0,0.030108000000000024,0.344254
2,64,6,"['real 0.36', 'user 0.03', 'sys 0.05']",68.0,0.02924099999999996,0.362608
2,64,7,"['real 0.37', 'user 0.05', 'sys 0.04']",69.0,0.031161999999999968,0.368511
2,64,8,"['real 0.36', 'user 0.05', 'sys 0.03']",69.0,0.02376499999999998,0.344952
2,64,9,"['real 0.36', 'user 0.03', 'sys 0.05']",67.0,0.032947000000000004,0.358195
2,64,10,"['real 0.36', 'user 0.03', 'sys 0.05']",66.0,0.026936000000000015,0.342654
